Action,ActionId,AuthorityGroup,Company,CompanyId,Country,CountryId,Drug,DrugId,EntityType,HighestDevStatus,HighestDevStatusForInd,HighestDevStatusForIndId,HighestDevStatusId,Indication,IndicationId,IsActiveCompany,LatestChange,ParentCompany,ParentCompanyId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
Bacterial cell wall synthesis inhibitor,104,LOCAL_AND_MAJOR,Shenyang Hongqi Pharmaceutical Co Ltd,1075626,China,CN,"ethambutol hydrochloride + rifampicin + isoniazid (fixed dose combination, tuberculosis), Shenyang Hongqi Pharmaceutical",82091,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2008-12-31 00:00:00,Shanghai Fosun Pharmaceutical (Group) Co Ltd,1015871,Registered,2008-03-03 00:00:00,R,12,Respiratory disease,711
Interferon gamma ligand,51201,LOCAL_AND_MAJOR,Center for Genetic Engineering and Biotechnology,15353,Cuba,CU,"interferon gamma follow-on biologic, CIGB/Heber Biotec",79519,Biological,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2009-12-31 00:00:00,Center for Genetic Engineering and Biotechnology,15353,Clinical,2008-02-11 00:00:00,CU,7,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Shanghai Institute of Biological Products Co Ltd,1071897,China,CN,"BCG vaccine (intradermal), Shanghai Institute of Biological Products",80067,Biological,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2001-12-31 00:00:00,Sinopharm,1055632,Registered,2001-12-31 00:00:00,R,12,Respiratory disease,711
ATP-dependent Clp protease 1 inhibitor,26617,LOCAL_AND_MAJOR,NovoBiotic Pharmaceuticals LLC,1031362,US,US,lassomycin,81058,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2012-09-10 00:00:00,NovoBiotic Pharmaceuticals LLC,1031362,Discovery,2012-09-10 00:00:00,DR,6,Respiratory disease,711
Beta lactamase inhibitor,86,LOCAL_AND_MAJOR,Albert Einstein College of Medicine,24282,US,US,"carbapenem + beta lactamase inhibitor (Mycobacterium tuberculosis infection), Albert Einstein College of Medicine",79321,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-05-28 00:00:00,Yeshiva University,20704,No Development Reported,2014-05-28 00:00:00,NDR,2,Respiratory disease,711
Carbapenem,73547,LOCAL_AND_MAJOR,Albert Einstein College of Medicine,24282,US,US,"carbapenem + beta lactamase inhibitor (Mycobacterium tuberculosis infection), Albert Einstein College of Medicine",79321,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-05-28 00:00:00,Yeshiva University,20704,Discovery,2007-10-04 00:00:00,DR,6,Respiratory disease,711
Bacterial protein synthesis inhibitor,1538,LOCAL_AND_MAJOR,Chiron PathoGenesis,18741,US,US,rifalazil,8658,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2014-10-30 00:00:00,Novartis AG,23137,Phase 1 Clinical,1995-04-01 00:00:00,C1,8,Respiratory disease,711
Bacterial protein synthesis inhibitor,1538,LOCAL_AND_MAJOR,Kaneka Corp,17639,Japan,JP,rifalazil,8658,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2014-10-30 00:00:00,Kaneka Corp,17639,Phase 1 Clinical,1996-11-04 00:00:00,C1,8,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,GlobalAcorn,1086420,UK,GB,GA4 NM-TB,86659,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2015-04-17 00:00:00,GlobalAcorn,1086420,Discovery,2012-11-14 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Scripps Research Institute,21102,US,US,"TCA1 analogs (Mycobacterium tuberculosis infection), SRI/HHMI/AECM",85774,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-06-17 00:00:00,Scripps Research Institute,21102,Discovery,2013-06-17 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Syntrix Biosystems Inc,1023036,US,US,"Mtb-DHFS inhibitor analogs (Mycobacterium tuberculosis infection), Syntrix",78586,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2011-09-01 00:00:00,Syntrix Biosystems Inc,1023036,Discovery,2011-09-01 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Syntrix Biosystems Inc,1023036,US,US,"Mtb-DHFS inhibitor analogs (Mycobacterium tuberculosis infection), Syntrix",78586,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2011-09-01 00:00:00,Syntrix Biosystems Inc,1023036,Discovery,2011-09-01 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,iThemba Pharmaceuticals Pty Ltd,1049788,South Africa,ZA,"NBTIs (Mycobacterium tuberculosis infection), iThemba",79395,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-03-13 00:00:00,iThemba Pharmaceuticals Pty Ltd,1049788,No Development Reported,2014-03-13 00:00:00,NDR,2,Respiratory disease,711
ATP synthase inhibitor,49687,LOCAL_AND_MAJOR,Scripps Research Institute,21102,US,US,"ATP synthase inhibitors (tuberculosis), TB Alliance/California Institute for Biomedical Research",82643,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,false,2013-06-30 00:00:00,Scripps Research Institute,21102,Discovery,2012-11-30 00:00:00,DR,6,Respiratory disease,711
ATP synthase inhibitor,49687,LOCAL_AND_MAJOR,California Institute for Biomedical Research,1068758,US,US,"ATP synthase inhibitors (tuberculosis), TB Alliance/California Institute for Biomedical Research",82643,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-06-30 00:00:00,California Institute for Biomedical Research,1068758,Discovery,2013-06-30 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The University of Notre Dame du Lac,20642,US,US,"antibacterial compounds (tuberculosis), Eli Lilly & Co/The University of Notre Dame du Lac/Montana State University/University of Illinois/Infectious Disease Research Institute",87600,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-09-11 00:00:00,The University of Notre Dame du Lac,20642,Discovery,2011-03-23 00:00:00,DR,6,Respiratory disease,711
Isocitrate lyase inhibitor,68490,LOCAL_AND_MAJOR,iThemba Pharmaceuticals Pty Ltd,1049788,South Africa,ZA,"isocitrate lyase prodrug inhibitors (tuberculosis), iThemba Pharmaceuticals",65567,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2008-03-31 00:00:00,iThemba Pharmaceuticals Pty Ltd,1049788,Discovery,2008-03-31 00:00:00,DR,6,Respiratory disease,711
Adjuvant,524,LOCAL_AND_MAJOR,Aeras Global TB Vaccine Foundation,1007376,US,US,ID-93,68617,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-09-20 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Phase 1 Clinical,2012-08-15 00:00:00,C1,8,Respiratory disease,711
Therapeutic vaccine,12379,LOCAL_AND_MAJOR,Aeras Global TB Vaccine Foundation,1007376,US,US,ID-93,68617,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-09-20 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Phase 1 Clinical,2012-08-15 00:00:00,C1,8,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Infectious Disease Research Institute,27376,US,US,ID-93,68617,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-09-20 00:00:00,Infectious Disease Research Institute,27376,Phase 1 Clinical,2012-08-15 00:00:00,C1,8,Respiratory disease,711
Therapeutic vaccine,12379,LOCAL_AND_MAJOR,Infectious Disease Research Institute,27376,US,US,ID-93,68617,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-09-20 00:00:00,Infectious Disease Research Institute,27376,Discovery,2009-12-31 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Medicine in Need,1054651,US,US,"BCG vaccine (inhalant/powder, tuberculosis), Medicine In Need",69074,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-09-24 00:00:00,Medicine in Need,1054651,No Development Reported,2014-09-24 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,TVAX Biomedical LLC,1049288,US,US,"autologous therapeutic vaccine, TVAX Biomedical",64503,Biological,Phase 2 Clinical,Discovery,DR,C2,Mycobacterium tuberculosis infection,221,true,2014-12-03 00:00:00,TVAX Biomedical LLC,1049288,Discovery,2012-12-06 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,iThemba Pharmaceuticals Pty Ltd,1049788,South Africa,ZA,"nitroimidazole derivatives (tuberculosis), iThemba Pharmaceuticals",67090,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2010-05-06 00:00:00,iThemba Pharmaceuticals Pty Ltd,1049788,Discovery,2010-05-06 00:00:00,DR,6,Respiratory disease,711
Protein subunit vaccine,12372,LOCAL_AND_MAJOR,Adjuvantix Ltd,1002784,UK,GB,ADX40-TB,64522,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-10-21 00:00:00,Adjuvantix Ltd,1002784,No Development Reported,2014-10-21 00:00:00,NDR,2,Respiratory disease,711
Protein subunit vaccine,12372,OTHER,Novartis Vaccines and Diagnostics Ltd,17976,UK,GB,"protein subunit vaccine (Mycobacterium tuberculosis, intranasal), Novartis Vaccines & Diagnostics/Statens Serum Institut",66563,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2011-11-30 00:00:00,Novartis AG,23137,No Development Reported,2011-11-30 00:00:00,NDR,2,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Novartis Vaccines and Diagnostics Ltd,17976,UK,GB,"protein subunit vaccine (Mycobacterium tuberculosis, intranasal), Novartis Vaccines & Diagnostics/Statens Serum Institut",66563,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2011-11-30 00:00:00,Novartis AG,23137,Phase 1 Clinical,2007-02-26 00:00:00,C1,8,Respiratory disease,711
Antibacterial,1594,OTHER,RecipharmCobra Biologics,20370,UK,GB,"tuberculosis DNA vaccine (ORT), RecipharmCobra Biologics",69165,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-03-13 00:00:00,Recipharm AB,1058217,No Development Reported,2013-03-13 00:00:00,NDR,2,Respiratory disease,711
DNA vaccine,1879,OTHER,RecipharmCobra Biologics,20370,UK,GB,"tuberculosis DNA vaccine (ORT), RecipharmCobra Biologics",69165,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-03-13 00:00:00,Recipharm AB,1058217,Discovery,2010-02-04 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,TB Drug Boost,1054643,France,FR,"EthR inhibitors (Mycobacterium tuberculosis), TB Drug Boost",67295,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-06-20 00:00:00,TB Drug Boost,1054643,No Development Reported,2012-06-20 00:00:00,NDR,2,Respiratory disease,711
Live attenuated bacterial vaccine,12363,LOCAL_AND_MAJOR,VIB,25058,Belgium,BE,"tuberculosis vaccine, VIB/Ghent University",70144,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-10-07 00:00:00,University of Antwerp,22741,No Development Reported,2014-10-07 00:00:00,NDR,2,Respiratory disease,711
Live attenuated bacterial vaccine,12363,LOCAL_AND_MAJOR,VIB,25058,Belgium,BE,"tuberculosis vaccine, VIB/Ghent University",70144,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-10-07 00:00:00,University of Antwerp,22741,Discovery,2011-01-26 00:00:00,DR,6,Respiratory disease,711
Recombinant bacterial vector vaccine,12369,LOCAL_AND_MAJOR,Tianjin CanSino Biotechnology Inc,1069870,China,CN,Ad5Ag85A,71323,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2012-05-07 00:00:00,Tianjin CanSino Biotechnology Inc,1069870,Discovery,2012-05-07 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,TB Drug Boost,1054643,France,FR,"EthR inhibitors (Mycobacterium tuberculosis), TB Drug Boost",67295,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-06-20 00:00:00,TB Drug Boost,1054643,Discovery,2010-05-06 00:00:00,DR,6,Respiratory disease,711
Protein kinase G inhibitor,3958,LOCAL_AND_MAJOR,Vichem Chemie Ltd,1031147,Hungary,HU,"PknG inhibitors (Mycobacterium tuberculosis infection), Vichem Chemie",68370,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2015-04-24 00:00:00,Vichem Chemie Ltd,1031147,No Development Reported,2015-04-24 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Qurient Therapeutics,1062405,South Korea,KR,"Q-201, Qurient",71430,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-04-17 00:00:00,Qurient Therapeutics,1062405,Discovery,2010-10-31 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Medisyn Technologies Inc,1005984,US,US,"Gram positive antibacterials (tuberculosis infection), Medisyn Technologies",65284,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2009-12-17 00:00:00,Medisyn Technologies Inc,1005984,Discovery,2009-12-17 00:00:00,DR,6,Respiratory disease,711
Protein tyrosine phosphatase inhibitor,1651,LOCAL_AND_MAJOR,Aarden Pharmaceuticals Inc,1058608,US,US,"protein tyrosine phosphatase inhibitor (tuberculosis infection, cancer, autoimmune diseases), Aarden Pharmacueticals",69351,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2015-01-05 00:00:00,Aarden Pharmaceuticals Inc,1058608,Discovery,2009-11-10 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Medicine in Need,1054651,US,US,"capreomycin (inhalant/powder, tuberculosis), Medicines in Need",70827,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-09-24 00:00:00,Medicine in Need,1054651,Discovery,2008-10-16 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Aeras Global TB Vaccine Foundation,1007376,US,US,"BCG Vaccine (oral lipid matrix, Liporale), Immune Solutions/Aeras Global TB foundation",66314,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2010-05-04 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Discovery,2010-05-04 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Statens Serum Institut,21502,Denmark,DK,H-56,69824,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-08-22 00:00:00,Statens Serum Institut,21502,Discovery,2011-12-01 00:00:00,DR,6,Respiratory disease,711
Folate synthesis inhibitor,553,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"folate biosynthesis inhibitors (tuberculosis), AZ/TB Alliance",71614,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-11-30 00:00:00,The Global Alliance for TB Drug Development,29411,No Development Reported,2012-11-30 00:00:00,NDR,2,Respiratory disease,711
Folate synthesis inhibitor,553,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"folate biosynthesis inhibitors (tuberculosis), AZ/TB Alliance",71614,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-11-30 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2011-02-04 00:00:00,DR,6,Respiratory disease,711
Folate synthesis inhibitor,553,LOCAL_AND_MAJOR,AstraZeneca plc,14190,UK,GB,"folate biosynthesis inhibitors (tuberculosis), AZ/TB Alliance",71614,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-11-30 00:00:00,AstraZeneca plc,14190,Discovery,2011-02-04 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Wayne State University,20702,US,US,"tubercuslosis program, B&C Biopharm/Reyon Pharma/Wayne State University",67413,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2010-07-21 00:00:00,Wayne State University,20702,Discovery,2010-07-21 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Colorado State University,20562,US,US,"menaquinone synthase inhibitors (tuberculosis infection), Colorado State University/TB Alliance",71664,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2009-05-27 00:00:00,Colorado State University,20562,Discovery,2009-05-27 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"malate synthase (tuberculosis infection), GSK/TB Alliance/Texas A&M University",71667,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2007-12-31 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2007-12-31 00:00:00,DR,6,Respiratory disease,711
Bacterial cell wall synthesis inhibitor,104,LOCAL_AND_MAJOR,Shaheed Beheshti Medical University,1034641,Iran,IR,KBF-611,65935,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-06-19 00:00:00,Shaheed Beheshti Medical University,1034641,No Development Reported,2012-06-19 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Johns Hopkins University,20596,US,US,TBA-354,71742,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2014-01-30 00:00:00,Johns Hopkins University,20596,Discovery,2014-01-30 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The Institute of Microbiology Chinese Academy of Sciences,1015456,China,CN,"protease inhibitors (tuberculosis infection, TB Alliance/Institute of Microbiology Chinese Academy of Sciences",71743,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-01-18 00:00:00,Chinese Academy of Sciences,23863,No Development Reported,2013-01-18 00:00:00,NDR,2,Respiratory disease,711
Protease inhibitor,331,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"protease inhibitors (tuberculosis infection, TB Alliance/Institute of Microbiology Chinese Academy of Sciences",71743,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-01-18 00:00:00,The Global Alliance for TB Drug Development,29411,No Development Reported,2013-01-18 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"protease inhibitors (tuberculosis infection, TB Alliance/Institute of Microbiology Chinese Academy of Sciences",71743,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-01-18 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2009-05-27 00:00:00,DR,6,Respiratory disease,711
Inactivated bacterial vaccine,12366,OTHER,Immodulon Therapeutics Limited,1051823,Argentina,AR,"heat-killed Mycobacterium vaccae (tablet formulation, tuberculosis), Immunitor",70934,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2014-03-26 00:00:00,Immodulon Therapeutics Limited,1051823,Clinical,2010-03-31 00:00:00,CU,7,Respiratory disease,711
