ArmCount,Biomarkers,Condition,Controls,DevStatus,DevStatusId,Drug,DrugId,EnrollmentCount,Interventions,Patients,ProtocolAcronym,ProtocolTitle,Reference,Sponsor,TrialId,TrialStartDate,TrialStatus
1+,"7-Hydroxy-5,11-dioxotetranorprostane-1,16-dioic acid; COX-2; Cytochrome P450 2C9; Dinoprostone; PTGS2; Prostaglandin G/H synthase 2",Metastatic non small cell lung cancer,Paraplatin; gemcitabine; pemetrexed,Phase 3 Clinical,C3,celecoxib,12135,313,Paraplatin; celecoxib; gemcitabine; pemetrexed,312,null,Gemcitabine Hydrochloride or Pemetrexed Disodium and Carboplatin With or Without Celecoxib in Treating Patients With Advanced Non-Small-Cell Lung Cancer,CALGB-30801; CDR0000662707; NCT01041781,Cancer and Leukemia Group B,63119,"FEBRUARY , 28, 2010",Terminated
1+,Cytochrome P450; Dinoprostone; Multidrug resistance protein 1,null,null,Phase 2 Clinical,C2,celecoxib,12135,70,EPP-AF; caffeine; celecoxib; fexofenadine; losartan; metoprolol; midazolam; omeprazole,70,null,Evaluation of Clinical Safety and Efficacy of an Anti-inflammatory Obtained from Active Ingredient of the Brazilian Biodiversity,RBR-9zmfs9; U1111-1131-3520,"Apis Flora Industrial E Comercial Ltda, Fundacao De Apoio Ao Ensino, Pesquisa E Assistencia Do Hospital Das Clinicas Da FMRPUSP",185292,"JANUARY  , 01, 2013",Recruiting
1+,Circulating tumor DNA,Metastatic liver cancer,null,Phase 4 Clinical,C4,celecoxib,12135,50,Celebrex; Keytruda; Opdivo; aspirin; lenvatinib; rivoceranib; sirolimus; sorafenib,50,null,Prospective Study For PD-1 Inhibitor Combined With Liquid Biopsy ctDNA Detection Combined With Targeted Drugs in the Treatment of Advanced Unresectable Liver Cancer Patients,ChiCTR1900021896,The Third Affiliated Hospital of Sun Yat-Sen University,373950,"DECEMBER , 01, 2018",Recruiting
2,null,Pain,tramadol,Phase 4 Clinical,C4,celecoxib,12135,754,celecoxib,791,null,Celebrex versus Tramadol in the Treatment of Chronic Lower Back Pain,A3191165; NCT00290901,Pfizer Inc,12895,"MARCH    , 31, 2006",Completed
1,null,Liver tumor,null,Phase 1/Phase 2 Clinical,C12,celecoxib,12135,null,celecoxib; erlotinib hydrochloride,null,null,Celecoxib and Erlotinib in Treating Patients With Liver Cancer,CDR0000458055; NCT00293436; UCSF-04459; UCSF-H43059-26066-02,University of California San Francisco,39463,"JANUARY  , 31, 2005",Terminated
2,Antigen KI-67,Breast tumor,null,Phase 0 Clinical,C0,celecoxib,12135,42,celecoxib; omega-3 fatty acid,42,null,Window of Opportunity Study Targeting the Inflammatory Milieu,08-0104.CC; NCI-2011-02967; NCT01881048,University of Colorado at Denver and Health Sciences Center,142346,"DECEMBER , 08, 2009",No longer recruiting
3,Elbow motion; Shoulder motion,Pain,ibuprofen; tramadol hydrochloride,Phase 4 Clinical,C4,celecoxib,12135,180,celecoxib,180,null,A Selective COX-2 Inhibitor Provides Pain Control But Hinders Healing Following Arthroscopic Rotator Cuff Repair,B-1105/128-003; NCT02850211,Seoul National University Hospital,266945,"SEPTEMBER, 30, 2011",Completed
3,Elbow motion; Shoulder motion,Tendon injury,ibuprofen; tramadol hydrochloride,Phase 4 Clinical,C4,celecoxib,12135,180,celecoxib,180,null,A Selective COX-2 Inhibitor Provides Pain Control But Hinders Healing Following Arthroscopic Rotator Cuff Repair,B-1105/128-003; NCT02850211,Seoul National University Hospital,266945,"SEPTEMBER, 30, 2011",Completed
1,null,Bladder cancer,null,Phase 2 Clinical,C2,celecoxib,12135,58,celecoxib,58,null,Celecoxib for the Treatment of Non-muscle Invasive Bladder Cancer,2401; NCT02343614,Azienda Ospedaliero-Universitaria Consorziale Policlinico,220802,"MARCH    , 31, 2003",Completed
2,null,Ankylosing spondylitis,null,Phase 4 Clinical,C4,celecoxib,12135,330,celecoxib; diclofenac,330,null,A Study Of Celecoxib Versus Diclofenac In Patients With Ankylosing Spondylitis,A3191099; COXA-0508-247; NCT02528201,Pfizer Inc,237996,"SEPTEMBER, 30, 2002",Completed
3,11b-PGF2a; Dinoprostone; Epoprostenol; Prostaglandin G/H synthase 2; Thromboxane A2,Pain,null,Phase 2 Clinical,C2,celecoxib,12135,60,Celebrex; peritoneal biopsy; single-port laparoscopic surgery,60,COX2RCT,Comparing Postoperative Pain Following COX-2 and Prostanoids Expression,2017-1477; COX2RCT; NCT03391570,Seoul National University Hospital,324836,"OCTOBER  , 17, 2017",Recruiting
2,null,Osteoarthritis,ibuprofen,Phase 4 Clinical,C4,celecoxib,12135,388,celecoxib,388,null,Efficacy and Safety of Celecoxib Versus Ibuprofen in the Treatment of Osteoarthritis of the Knee (Europe),A3191062; NCT00630929,Pfizer Inc,22183,"JANUARY  , 31, 2003",Completed
2,Bone mineral density; Joint stiffness; Lumbar spine bone mineral density; Standardized uptake value,Osteoarthritis,celecoxib,Phase 2 Clinical,C2,celecoxib,12135,40,Yunke,40,null,A 99Tc-MDP Treatment for Knee Osteoarthritis,NCT02993029,Xinhua Hospital,282246,"SEPTEMBER, 01, 2017",Recruiting
1,Ki-67,Head and neck tumor,null,Phase 2 Clinical,C2,celecoxib,12135,1,celecoxib,1,null,Celecoxib as Adjuvant Biological Therapy in Patients With Head and Neck and Lung Cancer,2004-0104; NCT00527982,MD Anderson Cancer Center,49583,"SEPTEMBER, 30, 2005",Terminated
1,Ki-67,Lung tumor,null,Phase 2 Clinical,C2,celecoxib,12135,1,celecoxib,1,null,Celecoxib as Adjuvant Biological Therapy in Patients With Head and Neck and Lung Cancer,2004-0104; NCT00527982,MD Anderson Cancer Center,49583,"SEPTEMBER, 30, 2005",Terminated
1+,null,Metastatic colorectal cancer,null,Phase 2 Clinical,C2,celecoxib,12135,45,capecitabine; celecoxib; cyclophosphamide; methotrexate,45,LDMtreatmCRC,Low-Dose Metronomic Poly-chemotherapy for Metastatic CRC,0035-14-EMC; LDMtreatmCRC; NCT02280694,HaEmek Medical Center,214810,"JANUARY  , 31, 2015",No longer recruiting
2,null,null,celecoxib,Phase 1 Clinical,C1,celecoxib,12135,34,"celecoxib (Liomont, SA de CV)",34,null,"Bioequivalence Study of Celecoxib 200 mg Capsule of Liomont, SA de CV versus Celebrex 200 mg Capsule of Pfizer, SA de CV, Research in Healthy Subjects of Both Genders, Under Fasting Conditions",P472S034V005,Laboratorios Liomont Sa De Cv,185791,null,Completed
2,null,null,Celebrex,Phase 1 Clinical,C1,celecoxib,12135,16,"celecoxib (Liomont, SA de CV)",16,null,"Pilot study to evaluate the bioavailability of celecoxib 200 mg capsule (Liomont, SA de CV) versus Celebrex 200 mg capsule (Pfizer, SA de CV) in healthy subjects of both genders under fasting conditions",P547S012V006,Laboratorios Liomont Sa De Cv,227717,null,Completed
1+,Dinoprostone; Prostaglandin G/H synthase 1; Thromboxane B2,null,null,Phase 4 Clinical,C4,celecoxib,12135,92,acetaminophen; aspirin; celecoxib; ibuprofen; naproxen sodium; rofecoxib,92,null,A Safety Trial to Compare Different Analgesics in Combination With Low-Dose Aspirin to Study Their Bleeding Properties and Their Effects on the Stomach,CR002500; NCT00261586,Johnson & Johnson Consumer Products Inc,179502,null,Completed
1,null,Intracranial hemorrhage,null,Phase 2 Clinical,C2,celecoxib,12135,44,celecoxib,44,ACE-ICH,Administration of Celecoxib for Treatment of Intracerebral Hemorrhage : A Pilot Study,12-2007-0084; ACE-ICH; H-0704-028-205; NCT00526214,Seoul National University Hospital,14484,"OCTOBER  , 31, 2007",Completed
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Osteopetrosis,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Adrenoleukodystrophy,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Fanconi Albertini Zellweger syndrome,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Hurler syndrome,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Hunter syndrome,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Maroteaux-Lamy syndrome,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Sly syndrome,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Alpha mannosidosis,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Metachromatic leukodystrophy,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Fucosidosis,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Globoid cell leukodystrophy,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Niemann Pick disease type B,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Peroxisome disease,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Rett syndrome,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Niemann Pick disease type C,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Leukodystrophy,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Brain disease,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Leukoencephalopathy,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
2+,Macrophage colony stimulating factor 1 receptor; Neutrophils,Metabolic disorder,null,Phase 2 Clinical,C2,celecoxib,12135,100,N-acetylcysteine; Stem cell transplantation; Thymoglobulin; alemtuzumab; alpha lipoic acid; busulfan; celecoxib; fludarabine; peripheral blood stem cells; rituximab; thiotepa; vitamin E,100,null,Allo HCT for Metabolic Disorders and Severe Osteopetrosis,2013LS104; MT2013-31; NCT02171104,"Masonic Cancer Center, University of Minnesota",198874,"JULY     , 10, 2014",Recruiting
1,null,Psoriatic arthritis,null,Phase 3b Clinical,C3B,celecoxib,12135,609,celecoxib,609,null,"A phase IIIb, double-blind, placebo-controlled, randomized, comparative clinical trial to evaluate the safety and efficacy of 200 and 400 mg celecoxib for the treatment of patients with psoriatic arthritis",A3191132; N49-01-01-202,Pfizer Inc,79072,"OCTOBER  , 24, 2001",Status not specified
1+,null,Pain,null,Phase 4 Clinical,C4,celecoxib,12135,258,cefmetazole; celecoxib; epinephrine; ketorolac; morphine; oxycodone SR; ropivacaine,258,null,The Effect of Periarticular Multi-Drug Regimen on Pain After Partial Hip Replacement,ChunaAngUH; NCT01112436,Chung-Ang University,67748,"MAY      , 31, 2010",Recruiting
3,null,null,"Celebrex; Tylenol, Janssen Cilag de México, S. de RL de CV",Phase 1 Clinical,C1,celecoxib,12135,null,celecoxib + paracetamol,null,null,"Evaluation of the possible pharmacokinetic interaction between the active substances Celecoxib and Paracetamol contained concomitantly in the test medicine, tablets containing 200 mg of Celecoxib and 500 mg of Paracetamol, prepared by Laboratorios Silanes, SA de CV, and the reference medicines Celebrex ®, capsules containing 200 mg of Celecoxib, manufactured by Pfizer, SA de CV, and Tylenol® Caplets, tablets containing 500 mg of Paracetamol prepared by Janssen Cilag de México, S. de RL de CV",BD-CXP-021/1117,Laboratorios Silanes SA De CV,378562,null,Status not specified
1,Beta-2-microglobulin; Bilirubin; Blood pressure; Heart rate; N-acetylglucosamine,Pain,null,Phase 2 Clinical,C2,celecoxib,12135,255,celecoxib,122,null,Study To Evaluate Efficacy And Safety Of An Additional Dose Of Celecoxib (YM-177) In Patients With Post-Tooth Extraction Pain,A3191200; JapicCTI-101023; NCT01062113,Pfizer Inc,63888,"APRIL    , 30, 2010",Completed
2,null,null,Celebrex,Phase 1 Clinical,C1,celecoxib,12135,60,"Dilaksa (LLC Krka-Rus, Russia)",60,null,"A comparative pharmacokinetic bioequivalence study drug Dilaksa (celecoxib 200 mg capsules, LLC Krka-Rus, Russia), and the drug Celebrex (celecoxib 200 mg capsules, Pfizer Menyufekchuring Doychlend GmbH, Germany), in healthy volunteers",13-37 / R,LLC Krka-Rus,169331,"APRIL    , 30, 2013",Completed
1+,Arterial oxygen saturation; Blood pressure; Heart rate; Knee motion,Pain,null,Phase 4 Clinical,C4,celecoxib,12135,90,adrenaline; bupivacaine; celecoxib; fentanyl; ketorolac; lidocaine; morphine; ondansetron; paracetamol; pregabalin; ropivacaine,90,null,Intravenous Lidocaine in Total Knee Replacement,NCT03597776; UW18-276,The University of Hong Kong,347286,"AUGUST   , 15, 2018",Not yet recruiting
