Ancestry,DevStatus,DevStatusId,Drug,DrugId,Endpoint,Indication,IndicationId,OriginatorSponsored,Patients,ProtocolTitle,TrialEndDateActual,TrialEndDateCalc,TrialEndDateEstimate,TrialEndDateGiven,TrialId,TrialStartDate,TrialStatus
null,Phase 2 Clinical,C2,everolimus,13340,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,200,TB Host Directed Therapy,null,2019-03-22 12:00:00,2020-12-31 00:00:00,2020-12-31 00:00:00,279898,2016-11-30 00:00:00,No longer recruiting
null,Phase 2/Phase 3 Clinical,C23,moxifloxacin,12978,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,450,"Trial to Evaluate the Efficacy, Safety and Tolerability of BPaMZ in Drug-Sensitive (DS-TB) Adult Patients and Drug-Resistant (DR-TB) Adult Patients",null,2020-11-18 12:00:00,2022-01-31 00:00:00,2022-01-31 00:00:00,319125,2018-07-30 00:00:00,Recruiting
null,Phase 4 Clinical,C4,levofloxacin,3492,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,3900,Shortened Regimens for Drug-susceptible Pulmonary Tuberculosis,null,2018-12-21 12:00:00,2018-12-31 00:00:00,2018-12-31 00:00:00,271641,2016-08-31 00:00:00,Recruiting
null,Phase 1 Clinical,C1,faropenem,4492,"Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,36,Whole Blood Bactericidal Activity (WBA) Against Mycobacterium Tuberculosis of Faropenem Plus Amoxicillin/Clavulanic Acid in Healthy Volunteers,2015-10-31 00:00:00,2017-01-28 00:00:00,null,2015-10-31 00:00:00,224811,2015-02-28 00:00:00,Completed
null,Phase 2/Phase 3 Clinical,C23,delamanid,16545,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,238,Treatment Shortening of MDR-TB Using Existing and New Drugs,null,2018-05-22 12:00:00,2021-06-30 00:00:00,2021-06-30 00:00:00,247456,2016-01-31 00:00:00,Recruiting
null,Phase 1 Clinical,C1,rifabutin,4229,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,15,Effect of Rifabutin on the Pharmacokinetics of Oral Cabotegravir in Healthy Subjects,2017-09-06 00:00:00,2019-08-12 12:00:00,null,2017-09-06 00:00:00,298711,2017-06-06 00:00:00,Completed
null,Phase 1 Clinical,C1,bedaquiline,51310,"Safety,Bioequivalence,Bioavailability,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,24,TASK-002: Bioequivalence of Bedaquiline 400 mg Administered in Crushed Form Compared to Tablet Form in Healthy Male and Female Adults Under Fed Conditions,2017-01-11 00:00:00,2019-03-02 12:00:00,null,2017-01-11 00:00:00,286376,2016-11-10 00:00:00,Completed
null,Phase 4 Clinical,C4,gatifloxacin,7017,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,140,"Multicenter, controlled clinical study of the safety, tolerability and efficacy of clofazimine in the treatment of drug-resistant tuberculosis",null,2012-03-22 12:00:00,2010-12-31 00:00:00,2010-12-31 00:00:00,328802,2009-12-01 00:00:00,No longer recruiting
null,Phase 2 Clinical,C2,levofloxacin,3492,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,220,Refining MDR-TB Treatment Regimens for Ultra Short Therapy,null,2021-08-20 12:00:00,2022-12-01 00:00:00,2022-12-01 00:00:00,372676,2019-05-01 00:00:00,Not yet recruiting
null,Phase 1/Phase 2 Clinical,C12,delamanid,16545,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,125,A Phase I/II Trial of Multiple Oral Doses of OPC-167832 for Uncomplicated Pulmonary Tuberculosis,null,2021-02-13 12:00:00,2020-12-31 00:00:00,2020-12-31 00:00:00,353987,2018-10-25 00:00:00,Recruiting
null,Phase 2b Clinical,C2B,moxifloxacin,12978,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,75,PanACEA Sutezolid Dose-finding and Combination Evaluation,null,2021-12-20 12:00:00,2020-02-29 00:00:00,2020-02-29 00:00:00,381674,2019-08-31 00:00:00,Not yet recruiting
null,Phase 3 Clinical,C3,bedaquiline,51310,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,180,"Safety and Efficacy of Various Doses and Treatment Durations of Linezolid Plus Bedaquiline and Pretomanid in Participants With Pulmonary TB, XDR-TB, Pre-XDR-TB or Non-responsive/Intolerant MDR-TB",null,2020-02-20 12:00:00,2022-01-31 00:00:00,2022-01-31 00:00:00,293734,2017-10-31 00:00:00,Recruiting
null,Phase 1/Phase 2 Clinical,C12,moxifloxacin,12978,Efficacy,Mycobacterium tuberculosis infection,221,N,250,Using econazole to attempt to shorten the duration of treatment in MDR tuberculosis,null,2021-07-31 00:00:00,null,null,374838,2019-05-01 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,moxifloxacin,12978,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,146,Moxifloxacin As Part of a Multi-Drug Regimen For Tuberculosis,2008-09-01 00:00:00,2007-02-20 12:00:00,null,2008-09-01 00:00:00,8791,2004-10-31 00:00:00,Completed
null,Phase 2/Phase 3 Clinical,C23,pretomanid,13323,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,450,"Trial to Evaluate the Efficacy, Safety and Tolerability of BPaMZ in Drug-Sensitive (DS-TB) Adult Patients and Drug-Resistant (DR-TB) Adult Patients",null,2020-11-18 12:00:00,2022-01-31 00:00:00,2022-01-31 00:00:00,319125,2018-07-30 00:00:00,Recruiting
null,Phase 2 Clinical,C2,"ethambutol hydrochloride + rifampicin + isoniazid (fixed dose combination, tuberculosis), Shenyang Hongqi Pharmaceutical",82091,Efficacy,Mycobacterium tuberculosis infection,221,N,474,Appropriate course of the treatment of tuberculous pleurisy,null,2017-09-20 12:00:00,null,null,309137,2015-06-01 00:00:00,Not yet recruiting
null,Phase 1 Clinical,C1,AERAS-402,53975,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,24,"An open-label, phase I trial to evaluate the safety, tolerability and immunogenicity of AERAS-402, a potential vaccine for Mycobacterium tuberculosis infection",2007-05-11 00:00:00,2009-02-13 12:00:00,null,2007-05-11 00:00:00,8497,2006-10-25 00:00:00,Completed
null,Phase not specified,NS,ofloxacin,52139,Efficacy,Mycobacterium tuberculosis infection,221,N,217,"A Comparative Study of the Bactericidal and Sterilising Activity of Three Fluoroquinolones: Gatifloxacin, Moxifloxacin and Ofloxacin Substituted for Ethambutol in the Two Month Initial Phase of the Standard Anti-Tuberculosis Treatment Regimen Also Containing Rifampicin, Isoniazid and Pyrazinamide (South Africa)",null,2007-03-17 12:00:00,2006-01-01 00:00:00,2006-01-01 00:00:00,152200,2004-11-25 00:00:00,Completed
null,Phase 1/Phase 2 Clinical,C12,rifapentine,15102,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,72,Tuberculosis Clinical Trials Consortium Study 35,null,2022-01-19 12:00:00,2022-02-28 00:00:00,2022-02-28 00:00:00,359122,2019-09-30 00:00:00,Not yet recruiting
null,Phase 1 Clinical,C1,SSI H56-IC31,74849,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,39,Therapeutic Vaccination and Immune Modulation - New Treatment Strategies for the MDR Tuberculosis Pandemic,null,2018-03-21 12:00:00,2019-09-30 00:00:00,2019-09-30 00:00:00,235355,2015-11-30 00:00:00,No longer recruiting
null,Phase 1 Clinical,C1,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,16,TMC207-TiDP13-C110: Interaction Study With Lopinavir/Ritonavir in Healthy Volunteer,2009-05-31 00:00:00,2011-05-06 12:00:00,null,2009-05-31 00:00:00,42128,2009-02-28 00:00:00,Completed
null,Phase 3 Clinical,C3,delamanid,16545,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,5610,Protecting Households On Exposure to Newly Diagnosed Index Multidrug-Resistant Tuberculosis Patients,null,2021-09-22 12:00:00,2025-06-18 00:00:00,2025-06-18 00:00:00,344335,2019-06-03 00:00:00,Recruiting
null,Phase 3 Clinical,C3,rifapentine,15102,Efficacy,Mycobacterium tuberculosis infection,221,N,3000,Study for latent tuberculosis infection intervention among close contacts of pulmonary tuberculosis patients,null,2020-09-29 12:00:00,2022-12-31 00:00:00,2022-12-31 00:00:00,361821,2018-06-10 00:00:00,Recruiting
null,Phase 2b Clinical,C2B,delamanid,16545,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,75,PanACEA Sutezolid Dose-finding and Combination Evaluation,null,2021-12-20 12:00:00,2020-02-29 00:00:00,2020-02-29 00:00:00,381674,2019-08-31 00:00:00,Not yet recruiting
null,Phase 4 Clinical,C4,rifapentine,15102,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,38,The safety and efficacy of high dose rifapentine in treatment of tuberculosis,null,2021-04-22 12:00:00,2020-01-01 00:00:00,2020-01-01 00:00:00,359664,2019-01-01 00:00:00,Not yet recruiting
null,Phase 1 Clinical,C1,H4:IC31,48499,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,70,"A Study for Safety and Immunogenicity of BCG and AERAS-404 in HIV-negative, TB-negative, BCG-naive Adults",2013-11-30 00:00:00,2013-05-22 12:00:00,null,2013-11-30 00:00:00,227111,2011-01-31 00:00:00,Completed
null,Phase Not Applicable,PNA,OPC-167832,104447,Safety,Mycobacterium tuberculosis infection,221,Y,null,A multiple-ascending-dose and early-bactericidal-activity study to assess OPC-167832 in drug susceptible TB patients,null,2021-04-21 12:00:00,null,null,327016,2018-12-31 00:00:00,Planned
null,Phase 2 Clinical,C2,SSI H56-IC31,74849,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,null,A Phase II Study of H56:IC31 in Healthy Adolescents,null,2020-10-19 12:00:00,null,null,310653,2018-06-30 00:00:00,Terminated
null,Phase 1/Phase 2 Clinical,C12,OPC-167832,104447,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,125,A Phase I/II Trial of Multiple Oral Doses of OPC-167832 for Uncomplicated Pulmonary Tuberculosis,null,2021-02-13 12:00:00,2020-12-31 00:00:00,2020-12-31 00:00:00,353987,2018-10-25 00:00:00,Recruiting
null,Phase 2 Clinical,C2,dolutegravir,59062,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,84,"Evaluating the Safety, Tolerability and Pharmacokinetics of Bedaquiline and Delamanid, Alone and in Combination, For Drug-Resistant Pulmonary Tuberculosis",null,2019-01-30 00:00:00,2021-01-15 00:00:00,2021-01-15 00:00:00,243619,2016-08-31 00:00:00,No longer recruiting
null,Phase 1 Clinical,C1,cabotegravir,69974,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,15,Effect of Rifabutin on the Pharmacokinetics of Oral Cabotegravir in Healthy Subjects,2017-09-06 00:00:00,2019-08-12 12:00:00,null,2017-09-06 00:00:00,298711,2017-06-06 00:00:00,Completed
null,Phase 4 Clinical,C4,emtricitabine,4728,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,200,RIFART,2011-04-19 00:00:00,2007-05-21 12:00:00,null,2011-04-19 00:00:00,131240,2005-03-15 00:00:00,Terminated
null,Phase 2 Clinical,C2,"MTB72F vaccine (tuberculosis), GSK/ IAVI",9490,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,240,Safety and Immunogenicity Study of a Candidate Tuberculosis Vaccine in HIV-positive Adults,2015-06-04 00:00:00,2013-05-08 12:00:00,null,2015-06-04 00:00:00,73200,2011-01-17 00:00:00,Completed
null,Phase 2 Clinical,C2,lopinavir + ritonavir,14681,"Safety,Bioavailability,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,47,Pharmacokinetics of Rifabutin Combined With Antiretroviral Therapy in Patients With TB/HIV Co-Infection in Vietnam,2012-09-30 00:00:00,2012-10-19 12:00:00,null,2012-09-30 00:00:00,11188,2010-06-30 00:00:00,Completed
null,Phase 4 Clinical,C4,"tenofovir disoproxil fumarate + emtricitabine (fixed dose), Gilead Sciences",49219,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,780,Immediate Versus Deferred Start of Anti-HIV Therapy in HIV Infected Adults Being Treated for Tuberculosis,2010-07-31 00:00:00,2008-11-05 12:00:00,null,2010-07-31 00:00:00,10681,2006-08-31 00:00:00,Completed
null,Phase 2/Phase 3 Clinical,C23,atorvastatin,2807,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,null,Paradoxical Tuberculosis Immune Reconstitution Inflammatory Syndrome (TB-IRIS) Treatment Trial,null,2016-04-07 12:00:00,null,null,199754,2014-01-31 00:00:00,Terminated
null,Phase 4 Clinical,C4,nevirapine,3700,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,39,Optimal Dosing of First-Line Antituberculosis and Antiretroviral Drugs in Children (a Pharmacokinetic Study),2017-07-31 00:00:00,2015-02-05 12:00:00,null,2017-07-31 00:00:00,89135,2012-11-30 00:00:00,Completed
null,Phase 1 Clinical,C1,bedaquiline,51310,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,32,Pharmacokinetic Interaction Between Rifapentine or Rifampicin and a Single-dose of TMC-207 in Healthy Subjects,2010-05-31 00:00:00,2012-06-30 00:00:00,null,2010-05-31 00:00:00,208141,2010-03-31 00:00:00,Completed
null,Phase 4 Clinical,C4,ritonavir,7310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,9,Pharmacokinetic Study of Super-boosted Lopinavir/Ritonavir Given With Rifampin,2018-12-31 00:00:00,2018-05-30 00:00:00,null,2018-12-31 00:00:00,93494,2016-02-29 00:00:00,Terminated
null,Phase 2 Clinical,C2,"MTB72F vaccine (tuberculosis), GSK/ IAVI",9490,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,142,Safety and Immunogenicity of a Candidate Tuberculosis (TB) Vaccine in Adults With Tuberculosis (TB) Disease,2014-04-10 00:00:00,2014-03-05 12:00:00,null,2014-04-10 00:00:00,80383,2011-11-14 00:00:00,Terminated
null,Phase 4 Clinical,C4,itraconazole,3411,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,60,A Comparative Study of Itraconazole in Various Doses Schedule in the Treatment of Pulmonary Aspergilloma in Treated  with the Patients of Pulmonary Tuberculosis,null,2014-11-20 12:00:00,null,null,131456,2012-07-31 00:00:00,Recruiting
null,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,20,"The Safety and Immunogenicity of a TB Vaccine; MVA85A, in Healthy Volunteers Who Are Infected With HIV",2010-07-31 00:00:00,2009-02-04 12:00:00,null,2010-07-31 00:00:00,10868,2006-11-30 00:00:00,Completed
null,Phase not specified,NS,rifapentine,15102,Efficacy,Mycobacterium tuberculosis infection,221,Y,722,"An open-label, active control trial of rifapentine to evaluate efficacy, in patients with pulmonary tuberculosis",null,2001-04-21 12:00:00,null,null,15328,1998-12-31 00:00:00,Status not specified
null,Phase 4 Clinical,C4,Fluzone,44409,Efficacy,Mycobacterium tuberculosis infection,221,N,301,Effect of HIV and/or Active Tuberculosis on the Immune Responses to Trivalent Influenza Vaccine (TIV) in Adults,2014-11-20 00:00:00,2016-06-05 12:00:00,null,2014-11-20 00:00:00,116439,2014-03-31 00:00:00,Completed
Asian Ancestry,Phase 2 Clinical,C2,lopinavir + ritonavir,14681,"Safety,Efficacy,Bioavailability,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,35,Pharmacokinetics of Rifabutin Combined With Antiretroviral Therapy in Patients With TB/HIV co-Infection in South Africa,2010-10-31 00:00:00,2011-05-06 12:00:00,null,2010-10-31 00:00:00,11187,2009-02-28 00:00:00,Completed
Asian Ancestry,Phase not specified,NS,rifabutin,4229,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,39,"A self-controlled, single-center Taiwanese study to assess the efficacy and tolerability of rifabutin for re-treating chronic cases of multidrug-resistant pulmonary tuberculosis",null,1999-04-22 12:00:00,null,null,15897,1996-12-31 00:00:00,Status not specified
null,Phase 3 Clinical,C3,nevirapine,3700,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,135,Efficacy and Safety of Concomitant Use of Nevirapine and Rifampicin With HIV-TB,2013-02-28 00:00:00,2009-09-04 12:00:00,null,2013-02-28 00:00:00,114300,2007-06-30 00:00:00,Completed
null,Phase 3 Clinical,C3,levofloxacin,3492,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,152,Optimization of MDR-TB Treatment Regimen Based on the Molecular Drug Susceptibility Results of Pyrazinamide,null,2016-08-19 12:00:00,2016-04-30 00:00:00,2016-04-30 00:00:00,183613,2014-04-30 00:00:00,Recruiting
null,Phase 2 Clinical,C2,"MTB72F vaccine (tuberculosis), GSK/ IAVI",9490,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,20,Study in Healthy Adults to Evaluate Gene Activation After Vaccination With GlaxoSmithKline (GSK) Biologicals Candidate Tuberculosis (TB) Vaccine GSK-692342,2013-05-24 00:00:00,2014-12-11 12:00:00,null,2013-05-24 00:00:00,90314,2012-08-21 00:00:00,Completed
null,Phase 2 Clinical,C2,bedaquiline,51310,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,65,Evaluation of Early Bactericidal Activity in Pulmonary Tuberculosis With,2011-08-31 00:00:00,2013-02-19 12:00:00,null,2011-08-31 00:00:00,71107,2010-10-31 00:00:00,Completed
null,Phase 1 Clinical,C1,bedaquiline,51310,"Safety,Bioavailability,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,28,"A Study to Determine the Relative Oral Bioavailability of Single Dose Administration of TMC207, Under Fed and Fasted Conditions in Healthy Participants",2010-03-31 00:00:00,2011-12-21 12:00:00,null,2010-03-31 00:00:00,59134,2009-08-31 00:00:00,Completed
Asian Ancestry,Phase not specified,NS,efavirenz,10172,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,400,Acquired Immunodeficiency Syndrome (AIDS) and Tuberculosis (TB) Co-Infection Treatment Strategies Study of China,null,2011-05-06 12:00:00,2013-06-30 00:00:00,2013-06-30 00:00:00,76946,2009-02-28 00:00:00,Recruiting
null,Phase 4 Clinical,C4,lopinavir + ritonavir,14681,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,39,Optimal Dosing of First-Line Antituberculosis and Antiretroviral Drugs in Children (a Pharmacokinetic Study),2017-07-31 00:00:00,2015-02-05 12:00:00,null,2017-07-31 00:00:00,89135,2012-11-30 00:00:00,Completed
null,Phase 1 Clinical,C1,bedaquiline,51310,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,16,"A Study to Investigate Pharmacokinetics, Safety and Tolerability of TMC-207 in Patients With Moderately Impaired Hepatic Function",2011-01-31 00:00:00,2012-03-18 12:00:00,null,2011-01-31 00:00:00,61895,2010-01-31 00:00:00,Completed
null,Phase 3 Clinical,C3,stavudine,4481,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,540,Early versus Late Introduction of Antiretroviral Therapy in HIV-infected Patients With Tuberculosis,2010-05-31 00:00:00,2008-04-07 12:00:00,null,2010-05-31 00:00:00,145651,2006-01-31 00:00:00,Completed
null,Phase 4 Clinical,C4,lopinavir + ritonavir,14681,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,200,RIFART,2011-04-19 00:00:00,2007-05-21 12:00:00,null,2011-04-19 00:00:00,131240,2005-03-15 00:00:00,Terminated
null,Phase not specified,NS,lopinavir + ritonavir,14681,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,90,"An Open-Label, Sequential Non-Randomized Pharmacokinetics Study Comparing Lopinavir Plasma Exposure When Given as Lopinavir Superboosted With Ritonavir (1 : 1 Ratio) in the Presence of Rifampicin or Lopinavir Boosted With Ritonavir (4 : 1 Ratio) in the Absence of Rifampicin in HIV and TB Co-Infected Children in South Africa",null,2015-03-23 12:00:00,2014-07-01 00:00:00,2014-07-01 00:00:00,142540,2012-12-01 00:00:00,Recruiting
null,Phase 3 Clinical,C3,moxifloxacin,12978,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,200,Latency in Pulmonary Tuberculosis,null,2012-06-19 12:00:00,2015-02-28 00:00:00,2015-02-28 00:00:00,67984,2010-02-28 00:00:00,Recruiting
