ArmCount,Biomarkers,Condition,Controls,DevStatus,DevStatusId,Drug,DrugId,EnrollmentCount,Interventions,Patients,ProtocolAcronym,ProtocolTitle,Reference,Sponsor,TrialId,TrialStartDate,TrialStatus
2,CD107a; CD154; CD4+ T cells; Cytotoxic T-Lymphocytes; Interferon-gamma; Interleukin-17; Interleukin-2; Interleukin-22; T-Helper Lymphocytes; T-cell surface glycoprotein CD8 alpha chain; Tumor necrosis factor,Mycobacterium tuberculosis infection,Bacillus Calmette-Guerin vaccine,Phase 2 Clinical,C2,H4:IC31,48499,990,H4+IC31,990,null,"A Randomized, Placebo-Controlled, Partially-Blinded, Phase II Study to Evaluate Safety, Immunogenicity, and Prevention of Infection With Mycobacterium Tuberculosis of AERAS-404 and BCG Revaccination in Healthy Adolescents",C-040-404; NCT02075203,Aeras Global TB Vaccine Foundation,176219,"FEBRUARY , 28, 2014",Completed
3+,Alanine transaminase; Aspartate aminotransferase; Bilirubin; T-Helper Lymphocytes; T-cell surface glycoprotein CD4,Mycobacterium tuberculosis infection,isoniazid; isoniazid; pyridoxine,Phase 3 Clinical,C3,efavirenz,10172,3000,efavirenz; isoniazid; pyridoxine; rifapentine,3000,BRIEF TB,Brief Rifapentine-Isoniazid Evaluation for TB Prevention,10848; A5279; ACTG A5279; BRIEF TB; BRIEF TB/A5279; NCT01404312,National Institute of Allergy and Infectious Diseases,79741,"MAY      , 23, 2012",Completed
1+,CD4 Positive T Lymphocytes; T-cell surface glycoprotein CD4,Mycobacterium tuberculosis infection,null,Phase 3 Clinical,C3,efavirenz,10172,642,didanosine; efavirenz; lamivudine; lamivudine + efavirenz + didanosine; trimethoprim + sulfamethoxazole,642,SAPIT,A Study to Compare Three Existing Starting Points of Antiretroviral Therapy (ART) Initiation in HIV/Tuberculosis (TB) Co-infected Patients,CAPRISA 003; NCT00398996; SAPIT,Centre for the AIDS Program of Research in South Africa,201474,"JUNE     , 30, 2005",Completed
4,null,Mycobacterium tuberculosis infection,isoniazid + rifampicin + pyrazinamide + ethambutol,Phase 3 Clinical,C3,isoniazid + rifampicin + pyrazinamide + ethambutol,98013,300,FLOW e-monitor box; isoniazid + rifampicin + pyrazinamide + ethambutol; smartphone app,300,null,"Using electronic monitors and a smartphone app to improve treatment adherence of new pulmonary tuberculosis patients in Tibet, China","ISRCTN52132803; TB REACH, GRANT NUMBER: STBP/TBREACH/GSA/W6-5",The Chinese Centre for Disease Control and Prevention,359917,"SEPTEMBER, 01, 2018",Recruiting
1+,null,Mycobacterium tuberculosis infection,null,Phase 1/Phase 2 Clinical,C12,rifapentine,15102,50,isoniazid; pyridoxine; rifapentine,50,null,"Evaluating the Pharmacokinetics, Tolerability, and Safety of Once-Weekly Rifapentine and Isoniazid in HIV-1-Infected and HIV-1-Uninfected Pregnant and Postpartum Women With Latent Tuberculosis Infection",12026; IMPAACT 2001; NCT02651259,National Institute of Allergy and Infectious Diseases,250483,"FEBRUARY , 15, 2017",Completed
1+,null,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyrazinamide; rifampicin; streptomycin,Phase 4 Clinical,C4,moxifloxacin,12978,864,ethambutol; isoniazid aminosalicylate; moxifloxacin; pyrazinamide; rifabutin,80,null,Research on New Regimens for Retreatment Pulmonary Tuberculosis,2013ZX10003009; NCT02331823,Shanghai Pulmonary Hospital,220243,"JUNE     , 30, 2013",Recruiting
3,B-lymphocytes; Neutrophils; T-Lymphocytes,Mycobacterium tuberculosis infection,BCG vaccine,Phase 1/Phase 2 Clinical,C12,MVA-85A,55317,72,ChAdOx1-85A; ChAdOx1-85A; MVA-85A,72,null,EMaBS TB Vaccine Study,NCT03681860; TB042,University of Oxford,354327,"DECEMBER , 01, 2018",Not yet recruiting
5+,null,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyrazinamide; rifampicin,Phase 2 Clinical,C2,"amoxicillin + clavulanate potassium, GSK",44284,45,Augmentin; cefadroxil; cefadroxil; ethambutol; faropenem; faropenem; isoniazid; pyrazinamide; rifampicin,45,null,Trial of Faropenem and Cefadroxil (in Combination With Amoxicillin/Clavulanic Acid and Standard TB Drugs) in Patients With Pulmonary Tuberculosis: Measurement of Early Bactericidal Activity and Effects on Novel Biomarkers,2015-CT0284; FAROPENEM_TB; NCT02381470; PHRR160323-001194,"National University Hospital (Singapore) Pte Ltd, Syneos Health Inc",224111,"DECEMBER , 31, 2018",Not yet recruiting
1,null,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,macozinone,90085,35,PBTZ-169,35,null,Phase I Study of PBTZ-169,NCT03036163; PBTZ169-Z00-C01-1,Nearmedic Plus,286724,"JANUARY  , 31, 2016",Completed
1+,Solute carrier organic anion transporter family member 1B1,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,stavudine,4481,48,efavirenz; isoniazid; lamivudine; lopinavir + ritonavir; nevirapine; rifabutin; stavudine,35,null,Pharmacokinetics of Rifabutin Combined With Antiretroviral Therapy in Patients With TB/HIV co-Infection in South Africa,ANRS12150a; NCT00640887,French National Agency for Research on AIDS and Viral Hepatitis,11187,"FEBRUARY , 28, 2009",Completed
2,null,Mycobacterium tuberculosis infection,isoniazid,Phase 2a Clinical,C2A,macozinone,90085,16,PBTZ-169,16,null,Phase IIa Study of PBTZ-169,NCT03334734; PBTZ169-A15-C2A-1,Nearmedic Plus,318771,"DECEMBER , 16, 2016",Terminated
3,null,Mycobacterium tuberculosis infection,conventional TB treatment,Phase 2 Clinical,C2,moxifloxacin,12978,131,conventional TB treatment; moxifloxacin,131,null,A clinical trial to study the effects of moxifloxacin with regular anti-tuberculosis drugs in Tuberculosis patients,CTRI/2016/03/006713,Vels University,255644,"SEPTEMBER, 09, 2015",Recruiting
1,T-Lymphocytes; T-cell surface glycoprotein CD4; Total body mass,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,rifabutin,4229,40,Kaletra; rifabutin,40,null,Pharmacokinetics and Safety of Rifabutin 150 mg qd Versus Rifabutin 300 mg tiw,HIV-NAT 116; NCT02415985,The HIV Netherlands Australia Thailand Research Collaboration,226826,"JUNE     , 30, 2015",Recruiting
2+,null,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,moxifloxacin,12978,448,amikacin; amoxicillin + clavulanate; azithromycin; bedaquiline; capreomycin; clarithromycin; clofazimine; cycloserine; delaminid; ethambutol; ethionamide; gatifloxacin; imipenem/cilastatin; isoniazid; kanamycin; levofloxacin; linezolid; meropenem; moxifloxacin; ofloxacin; para-aminosalicylic acid; pretomanid; prothionamide; pyrazinamide; rifabutin; rifampicin; streptomycin; sutezolid; terizidone; thioacetazone; whole genome sequencing,448,InDEX,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,CAP 020; InDEX; NCT03237182,Centre for the AIDS Program of Research in South Africa,307654,"JUNE     , 14, 2017",Recruiting
4,null,Mycobacterium tuberculosis infection,null,Phase not specified,NS,efavirenz,10172,592,didanosine; efavirenz; lamivudine; standard TB therapy,592,null,Effectiveness of Directly Observed Therapy in Combined HIV and Tuberculosis Treatment in Resource-Limited Settings,CAPRISA 001; CAPRISA START; CIPRA; NCT00091936; START,National Institute of Allergy and Infectious Diseases,8820,"AUGUST   , 31, 2009",Completed
1+,null,Mycobacterium tuberculosis infection,null,Phase 2b Clinical,C2B,dolutegravir,59062,120,dolutegravir; efavirenz; isoniazid + ethambutol + pyrazinamide; rifampin,120,SAEFRIF,Safety and Efficacy of High Dose Rifampicin in Tuberculosis (TB)-HIV Co-infected Patients on Efavirenz- or Dolutegravir-based Antiretroviral Therapy,NCT03982277; SAEFRIF; ST/224/219,Makerere University,384080,"APRIL    , 30, 2019",Recruiting
1,Interferon gamma; SL cytokine,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,GX-70,53019,null,GX-70,null,null,Safety and Immunogenicity Study of GX-70 in TB Patient,4-2016-1144; NCT03159975,Yonsei University,298965,"MARCH    , 31, 2018",Terminated
3+,QT interval,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,delamanid,16545,84,bedaquiline; bedaquiline; delamanid; delamanid; dolutegravir,84,null,"Evaluating the Safety, Tolerability and Pharmacokinetics of Bedaquiline and Delamanid, Alone and in Combination, For Drug-Resistant Pulmonary Tuberculosis",12005; A5343; NCT02583048,National Institute of Allergy and Infectious Diseases,243619,"AUGUST   , 31, 2016",No longer recruiting
6,C-reactive protein; Forced expiratory volume; Neopterin; Programmed cell death protein 1; Standardized uptake value; T-Lymphocytes; T-cell surface glycoprotein CD4; T-cell surface glycoprotein CD8 alpha chain,Mycobacterium tuberculosis infection,rifabutin-modified TB therapy,Phase 2 Clinical,C2,everolimus,13340,200,CC-11050; auranofin; everolimus; rifabutin-modified TB therapy; vitamin D3,200,TBHDT,TB Host Directed Therapy,NCT02968927; TBHDT; TBHDT-AUR1-8-178,Aurum Institute,279898,"NOVEMBER , 30, 2016",No longer recruiting
2+,QT interval,Mycobacterium tuberculosis infection,pryrazinamide,Phase 3 Clinical,C3,delamanid,16545,750,Lamprene; bedaquiline; delamanid; levofloxacin; linezolid; moxifloxacin; pryrazinamide,750,endTB,Evaluating Newly Approved Drugs for Multidrug-resistant TB,MSF ERB-1555; NCT02754765; endTB,Médecins Sans Frontières France,259506,"DECEMBER , 31, 2016",Recruiting
1+,T-Helper Lymphocytes; T-cell surface glycoprotein CD4,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyrazinamide; rifampicin,Phase 2 Clinical,C2,efavirenz,10172,230,Viread; efavirenz; ethambutol; isoniazid; lamivudine; pyrazinamide; rifabutin; zidovudine,230,RRHT,Rifampicin versus Rifabutin in HIV/AIDS Patients Combined With Tuberculosis,2017ZX10202101-002; NCT03478033; RRHT,Shanghai Public Health Clinical Center,334027,"APRIL    , 15, 2018",Recruiting
2+,null,Mycobacterium tuberculosis infection,pyrazinamide,Phase 2/Phase 3 Clinical,C23,delamanid,16545,238,delamanid; levofloxacin; linezolid; pyrazinamide,238,MDR-END,Treatment Shortening of MDR-TB Using Existing and New Drugs,MDR-END; NCT02619994,Seoul National University Hospital,247456,"JANUARY  , 31, 2016",Recruiting
1+,Human immunodeficiency virus RNA; T-cell surface glycoprotein CD4,Mycobacterium tuberculosis infection,efavirenz; lamivudine; tenofovir disoproxil fumarate,Phase 3 Clinical,C3,tenofovir disoproxil fumarate,14493,460,lamivudine; raltegravir; rifampin; tenofovir disoproxil fumarate,460,REFLATE TB2,Raltegravir Versus Efavirenz in Naive HIV-1-infected Patients Receiving Rifampin for Active Tuberculosis,ANRS 12300 REFLATE TB2; NCT02273765; REFLATE TB2,INSERM,214156,"SEPTEMBER, 30, 2015",Recruiting
1+,null,Mycobacterium tuberculosis infection,null,Phase 2a Clinical,C2A,meropenem,3616,88,Augmentin; Merrem; rifampin,88,null,Early Bactericidal Activity of Rifampin + Meropenem + Amoxicillin/Clavulanate in Adults With Pulmonary TB,FD-R-05724; IRB00119017; NCT03174184,Johns Hopkins University,300655,"AUGUST   , 23, 2017",Recruiting
1,null,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,levofloxacin,3492,100,levofloxacin,100,LEVOF,"MDR TB, Levofloxacin, Multi-Drug-Resistant Pulmonary Tuberculosis",LEVOF; LEVOF_L_00972; NCT00495339,Sanofi SA,8644,"JUNE     , 30, 2007",Completed
1+,null,Mycobacterium tuberculosis infection,null,Phase 2b Clinical,C2B,efavirenz,10172,120,dolutegravir; efavirenz; isoniazid + ethambutol + pyrazinamide; rifampin,120,SAEFRIF,Safety and Efficacy of High Dose Rifampicin in Tuberculosis (TB)-HIV Co-infected Patients on Efavirenz- or Dolutegravir-based Antiretroviral Therapy,NCT03982277; SAEFRIF; ST/224/219,Makerere University,384080,"APRIL    , 30, 2019",Recruiting
1+,T-Helper Lymphocytes; T-cell surface glycoprotein CD8 alpha chain,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyrazinamide; rifampicin,Phase 3 Clinical,C3,levofloxacin,3492,400,aspirin; isoniazid; levofloxacin; pyrazinamide; ranitidine; rifampicin,400,SURE,Short Intensive Treatment For Children With Tuberculous Meningitis,ISRCTN40829906; SURE; SURE,University College London,360104,"JANUARY  , 02, 2018",Not yet recruiting
1+,null,Mycobacterium tuberculosis infection,gatifloxacin; levofloxacin; moxifloxacin; p-aminosalycilic acid; prothionamide,Phase 4 Clinical,C4,gatifloxacin,7017,320,clofazimine; gatifloxacin; levofloxacin; moxifloxacin; p-aminosalycilic acid; prothionamide,140,null,"Multicenter, controlled clinical study of the safety, tolerability and efficacy of clofazimine in the treatment of drug-resistant tuberculosis",ChiCTR1800014800,Beijing Chest Hospital,328802,"DECEMBER , 01, 2009",No longer recruiting
13,CD4 cells,Mycobacterium tuberculosis infection,null,Phase not specified,NS,levofloxacin,3492,525,amikacin sulfate; aminosalicylic acid; capreomycin sulfate; clofazimine; cycloserine; ethambutol hydrochloride; ethionamide; isoniazid; levofloxacin; pyrazinamide; pyridoxine hydrochloride; rifampin; streptomycin sulfate,156,null,A Prospective Study of Multidrug Resistance and a Pilot Study of the Safety of and Clinical and Microbiological Response to Levofloxacin in Combination With Other Antimycobacterial Drugs for Treatment of Multidrug-Resistant Pulmonary Tuberculosis (MDRTB) in HIV-Infected Patients,11215; ACTG 238; CPCRA 026; NCT00000796,National Institute of Allergy and Infectious Diseases,8776,"OCTOBER  , 31, 1998",Completed
1,null,Mycobacterium tuberculosis infection,null,Phase 3 Clinical,C3,moxifloxacin,12978,2500,moxifloxacin; rifapentine,2500,null,Rifapentine-containing tuberculosis treatment shortening regimens (S31/A5349),CTRI/2018/07/014966,Centers for Disease Control and Prevention,347338,"JULY     , 20, 2018",Not yet recruiting
1+,Glucose,Mycobacterium tuberculosis infection,amikacin; clofazimine; cycloserine; ethambutol; isoniazid; kanamycin; levofloxacin; prothionamide; pyrazinamide,Phase 2 Clinical,C2,levofloxacin,3492,220,clofazimine; cycloserine; levofloxacin; linezolid; prothionamide; pyrazinamide,220,TB-TRUST,Refining MDR-TB Treatment Regimens for Ultra Short Therapy,KY2018-331; NCT03867136; TB-TRUST,Huashan Hospital,372676,"MAY      , 01, 2019",Not yet recruiting
1+,T-Helper Lymphocytes; T-cell surface glycoprotein CD4,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyrazinamide; rifampicin,Phase 2 Clinical,C2,tenofovir disoproxil fumarate,14493,230,Viread; efavirenz; ethambutol; isoniazid; lamivudine; pyrazinamide; rifabutin; zidovudine,230,RRHT,Rifampicin versus Rifabutin in HIV/AIDS Patients Combined With Tuberculosis,2017ZX10202101-002; NCT03478033; RRHT,Shanghai Public Health Clinical Center,334027,"APRIL    , 15, 2018",Recruiting
4+,null,Mycobacterium tuberculosis infection,delamanid; ethambutol; isoniazid; pyrazinamide; rifampicin,Phase 1/Phase 2 Clinical,C12,delamanid,16545,125,OPC-167832; OPC-167832; delamanid,125,null,A Phase I/II Trial of Multiple Oral Doses of OPC-167832 for Uncomplicated Pulmonary Tuberculosis,323-201-00003; NCT03678688; OPP1178898,Otsuka Pharmaceutical Development and Commercialization Inc,353987,"OCTOBER  , 25, 2018",Recruiting
1,Creatine kinase; Cytotoxic T-Lymphocytes; Interferon gamma; Interleukin-2; Regulatory T-Lymphocytes; T-cell surface glycoprotein CD4; T-cell surface glycoprotein CD8 alpha chain; Tumor necrosis factor,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,AERAS-402,53975,20,AERAS-402,20,null,"A Study to Evaluate Safety and Immunogenicity of AERAS-402 Administered in HIV-negative, BCG-vaccinated, QFT (+) and (-) Adults Without Evidence of TB",C-012-402; NCT02430506,Aeras Global TB Vaccine Foundation,228651,"SEPTEMBER, 30, 2008",Completed
2+,null,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,bedaquiline,51310,448,amikacin; amoxicillin + clavulanate; azithromycin; bedaquiline; capreomycin; clarithromycin; clofazimine; cycloserine; delaminid; ethambutol; ethionamide; gatifloxacin; imipenem/cilastatin; isoniazid; kanamycin; levofloxacin; linezolid; meropenem; moxifloxacin; ofloxacin; para-aminosalicylic acid; pretomanid; prothionamide; pyrazinamide; rifabutin; rifampicin; streptomycin; sutezolid; terizidone; thioacetazone; whole genome sequencing,448,InDEX,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,CAP 020; InDEX; NCT03237182,Centre for the AIDS Program of Research in South Africa,307654,"JUNE     , 14, 2017",Recruiting
2+,QT interval,Mycobacterium tuberculosis infection,WHO regimen therapy,Phase 3 Clinical,C3,linezolid,11036,null,Deltyba; Lamprene; Levaquin; Sirturo; Zyvox,null,DRAMATIC,"Efficacy and Tolerability of Bedaquiline, Delamanid, Levofloxacin, Linezolid, and Clofazimine for Treatment of Patients With MDR-TB",DRAMATIC; H38212; NCT03828201,Boston University,368916,"JANUARY  , 31, 2020",Terminated
3,null,Mycobacterium tuberculosis infection,Standard of care,Phase 3 Clinical,C3,azithromycin,2587,1875,amoxicillin; azithromycin,1875,ACT-TB,Accuracy and Consequences of Using Trial-of-antibiotics for TB Diagnosis,15232; ACT-TB; NCT03545373,London School of Hygiene and Tropical Medicine,341686,"FEBRUARY , 25, 2019",Recruiting
3,Cytotoxic T-Lymphocytes; T-Helper Lymphocytes; T-cell surface glycoprotein CD4; T-cell surface glycoprotein CD8 alpha chain,Mycobacterium tuberculosis infection,null,Phase 1b Clinical,C1B,SSI H56-IC31,74849,84,BCG; H4 + IC31; SSI H56-IC31,84,A-042,"Phase Ib, Safety and Immunogenicity Trial of BCG Revaccination, H4:IC31 and H56:IC31 in Healthy, HIV-1-Uninfected Adolescents",A-042; HVTN 602 / AERAS A-042; NCT02378207,Aeras,223463,"MAY      , 31, 2015",Completed
1+,null,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,delamanid,16545,165,Zyvox; bedaquiline; clofazimine; delamanid,165,null,Study on Tuberculosis Resistant to Treatment,CTRI/2019/01/017310; Version Number: 3.1,"Indian Council of Medical Research, Tuberculosis Research Centre",369747,"FEBRUARY , 01, 2019",Not yet recruiting
8,Body Mass Index; Body height; Interferon gamma; Regulatory T-Lymphocytes; Th1 cells; Th2 cells; Total body mass,Mycobacterium tuberculosis infection,albendazole; ivermectin; metronidazole,Phase 2 Clinical,C2,ivermectin,3412,120,Nutritional Supplementation Meal; albendazole; ivermectin; metronidazole; multivitamin therapy,120,TB-LION,Tuberculosis - Learning the Impact of Nutrition,6005415; CTRI/2019/05/018968; H-37473; NCT03598842; TB-LION,Boston Medical Center Corp,347635,"JUNE     , 30, 2019",Not yet recruiting
1,Alanine transaminase; Aspartate aminotransferase; Blood cells; C-reactive protein; Erythrocyte sedimentation rate; FEV / FVC ratio; QT interval; Six-minute walk distance,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,"clofazimine (oral, tuberculosis), Novartis",91861,102,Lamprene,102,null,Clofazimine in the Treatment of Pulmonary Mycobacterium Avium Complex (MAC),FD-R-5401; NCT02968212,Oregon Health Sciences University,279727,"APRIL    , 11, 2017",Recruiting
1+,null,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,faropenem,4492,45,amoxicillin; cefadroxil; clavulanic acid; ethambutol; faropenem; isoniazid; pyrazinamide; rifampicin,45,null,Trial of faropenem and cefadroxil (in combination with amoxicillin/clavulanic acid and standard TB drugs) in patients with pulmonary tuberculosis: measurement of early bactericidal activity and effects on novel biomarkers,2018-CT0454; 20180710115454; Faropenem_TB; PHRR181108-001980,National University Hospital (Singapore) Pte Ltd,360329,"NOVEMBER , 30, 2018",Not yet recruiting
